,Open,High,Low,Close,Volume
0,0.2740609893879943,0.2947419945965903,0.20824417745273896,0.3219258425326889,0.16211602904869254
1,0.2726373591726655,0.1513411335306963,0.17268308273869618,0.18403821889234082,0.15815957006621081
2,0.26973113183753145,0.2014375818282042,0.33041653492719686,0.17943704445824424,0.16234629940695564
3,0.14392576910410168,0.1860376118961323,0.21200413766644605,0.1867866223992698,0.16323853780493258
4,0.14771885204814292,0.14183264646001173,0.15210829283645078,0.25249182114206575,0.17557707340342013
5,0.26243456901265727,0.28520218044566154,0.3339290861272364,0.3778022435102504,0.17538393910573707
6,0.21297877396079412,0.19181556719311413,0.15363408757920516,0.38728117542277235,0.1682691982755096
7,0.18700508072431227,0.19846879228382053,0.18264171937816065,0.2120936843243303,0.16531868860105847
8,0.2927725303272213,0.23405080197431982,0.2916425645512018,0.3013434978659518,0.1586701644661767
9,0.26489589065247254,0.3159440524990231,0.2794380695557291,0.27770648511115487,0.1687849488853815
10,0.15960314890070829,0.18735519164873024,0.1927780840534824,0.1797272397210042,0.17920691439102063
11,0.42950228730061596,0.4139445977963736,0.4350347246771136,0.3790929319319069,0.1660376472023919
12,0.17166867998475896,0.2997310249039023,0.20832894139188812,0.24205794203798972,0.16322302279927867
13,0.16685747325342043,0.18880642531416525,0.2125730723200087,0.17358653646155003,0.16720718211633398
14,0.22216916051439642,0.16337907177022043,0.15132837208025152,0.21982186119845065,0.17087743856069085
15,1.0631390987740263,0.6840711877718872,0.5463415458089123,0.6934144344133036,0.15764365115953244
16,0.22019863438298554,0.1993920298593603,0.20514934514961075,0.19875609363385352,0.16238849981222844
17,0.1843821692392054,0.2402519625692806,0.26156402388894134,0.1572908678887496,0.1638021958951469
18,0.40798132332589676,0.35106374248558886,0.372330574167795,0.3608582003548709,0.1646985621578837
19,0.1439981741026783,0.16155717795358798,0.13415036704549382,0.1608486468002288,0.1620960612913557
20,0.14747169266961274,0.1812672040897103,0.33260308909683994,0.19531527358235035,0.16426918969944504
21,0.31102652424387245,0.37772871583678314,0.40539075756056875,0.5130355397991134,0.16652789239340285
22,0.16241467508840826,0.2657835981469992,0.16330197602059518,0.3578445020064266,0.22764698209798673
23,0.60490676876032,0.5908210307357136,0.5289170452946307,0.5517664361717158,0.17404075966826998
24,0.14907776314671867,0.1343889691461032,0.16043985089090265,0.17767055847217914,0.15982435801604256
25,0.22711023196953575,0.296534453602967,0.2671308647318938,0.2548033277588144,0.16626694287666824
26,0.2491413771238056,0.19481908223698635,0.39096670322070753,0.2755229683124822,0.16923079487740073
27,0.1827400087292789,0.12701300040678007,0.2162395656731747,0.18355836447328827,0.16460749346640743
28,0.12179459479918386,0.1693389094030209,0.1317289373280415,0.22152972794857156,0.16111441561044973
29,0.14702643166873144,0.16562109960055965,0.14117833335250643,0.1674921792281517,0.16300737235500512
30,0.19837902254141554,0.17193625095651932,0.2141704133626904,0.1877232519838073,0.16042879602777174
31,0.13491180582886747,0.15648913116461957,0.18392223689819198,0.18551403020917873,0.16173252257218654
32,0.3797375333753532,0.3995108762999969,0.30044093862973464,0.4218854559186592,0.16266199226503197
33,0.4044066354934244,0.5759858996992818,0.49288007468660183,0.5910020142494332,0.19709173417760853
34,0.19764053520435648,0.23863215978212107,0.14828556953955788,0.2410777240625647,0.16957193729245956
35,0.16176896048571449,0.13892306234215782,0.14494830706615636,0.1470794672431872,0.1638278849307012
36,0.26840672934690923,0.17574252936897838,0.25734065787762433,0.1529838731726972,0.160480618724986
37,0.24180459050413827,0.2351637064059364,0.17033804824739196,0.2343055495867783,0.1648331040876837
38,0.15601023867990246,0.12539787449205472,0.12099038051354057,0.1569842539016856,0.1557096313664056
39,0.1451591477555507,0.17478857210538248,0.12357657639787727,0.1545082523979265,0.16190087540986822
40,0.1866386539633977,0.3022643662738579,0.3363411613189227,0.2955116403038778,0.1579264545858612
41,0.25175860087982405,0.17467792098924098,0.26603769200035954,0.20314174635448812,0.16322747819327355
42,0.17622245254296395,0.2123513188259627,0.15566194013645945,0.17994185553903516,0.16304737252660598
43,0.19619728816086118,0.19617123946910997,0.16117371903320302,0.19644295921382407,0.16598513719725447
44,0.14894187722393556,0.1308908014954716,0.1397717117979443,0.20127672241422548,0.15944774981397913
45,0.2623317428197999,0.17652879281842118,0.32337982061532833,0.3033351391956401,0.16019357979230003
46,0.23358736630379745,0.23209089254344317,0.17282313605022487,0.2219969583299239,0.16333655212040896
